79,100,https://colleges.niche.com/philadelphia-university/rankings/,philadelphia university,Philadelphia University
81,100,https://colleges.niche.com/pine-manor-college/rankings/,pine manor college,Pine Manor College
82,100,https://colleges.niche.com/rider-university/rankings/,rider university,Rider University
85,100,https://colleges.niche.com/university-of-pittsburgh/rankings/,university of pittsburgh,University of Pittsburgh
88,100,https://colleges.niche.com/rivier-university/rankings/,rivier university,Rivier University
89,96,https://colleges.niche.com/university-of-pittsburgh----bradford/rankings/,university of pittsburgh bradford,University of Pittsburgh at Bradford
91,96,https://colleges.niche.com/university-of-pittsburgh----johnstown/rankings/,university of pittsburgh johnstown,University of Pittsburgh at Johnstown
93,100,https://colleges.niche.com/robert-morris-university/rankings/,robert morris university,Robert Morris University
96,100,https://colleges.niche.com/plymouth-state-university/rankings/,plymouth state university,Plymouth State University
97,100,https://colleges.niche.com/roberts-wesleyan-college/rankings/,roberts wesleyan college,Roberts Wesleyan College
99,100,https://colleges.niche.com/point-park-university/rankings/,point park university,Point Park University
104,100,https://colleges.niche.com/maine-college-of-art/rankings/,maine college of art,Maine College of Art
106,100,https://colleges.niche.com/post-university/rankings/,post university,Post University
108,100,https://colleges.niche.com/rochester-institute-of-technology/rankings/,rochester institute of technology,Rochester Institute of Technology
109,100,https://colleges.niche.com/pratt-institute/rankings/,pratt institute,Pratt Institute
111,100,https://colleges.niche.com/princeton-university/rankings/,princeton university,Princeton University
113,100,https://colleges.niche.com/providence-college/rankings/,providence college,Providence College
115,100,https://colleges.niche.com/quinnipiac-university/rankings/,quinnipiac university,Quinnipiac University
116,100,https://colleges.niche.com/bard-college/rankings/,bard college,Bard College
117,100,https://colleges.niche.com/university-of-rochester/rankings/,university of rochester,University of Rochester
119,100,https://colleges.niche.com/barnard-college/rankings/,barnard college,Barnard College
121,100,https://colleges.niche.com/maine-maritime-academy/rankings/,maine maritime academy,Maine Maritime Academy
122,100,https://colleges.niche.com/university-of-maine/rankings/,university of maine,University of Maine
123,100,https://colleges.niche.com/roger-williams-university/rankings/,roger williams university,Roger Williams University
124,100,https://colleges.niche.com/susquehanna-university/rankings/,susquehanna university,Susquehanna University
125,100,https://colleges.niche.com/bates-college/rankings/,bates college,Bates College
126,100,https://colleges.niche.com/arcadia-university/rankings/,arcadia university,Arcadia University
127,100,https://colleges.niche.com/swarthmore-college/rankings/,swarthmore college,Swarthmore College
128,100,https://colleges.niche.com/bennington-college/rankings/,bennington college,Bennington College
129,100,https://colleges.niche.com/university-of-maine-at-farmington/rankings/,university of maine at farmington,University of Maine at Farmington
130,100,https://colleges.niche.com/syracuse-university/rankings/,syracuse university,Syracuse University
131,100,https://colleges.niche.com/university-of-maine-at-fort-kent/rankings/,university of maine at fort kent,University of Maine at Fort Kent
132,100,https://colleges.niche.com/bentley-university/rankings/,bentley university,Bentley University
133,100,https://colleges.niche.com/thomas-college/rankings/,thomas college,Thomas College
134,100,https://colleges.niche.com/berklee-college-of-music/rankings/,berklee college of music,Berklee College of Music
135,100,https://colleges.niche.com/bloomfield-college/rankings/,bloomfield college,Bloomfield College
136,100,https://colleges.niche.com/bloomsburg-university-of-pennsylvania/rankings/,bloomsburg university of pennsylvania,Bloomsburg University of Pennsylvania
137,100,https://colleges.niche.com/temple-university/rankings/,temple university,Temple University
138,100,https://colleges.niche.com/bowdoin-college/rankings/,bowdoin college,Bowdoin College
139,100,https://colleges.niche.com/university-of-maine-at-machias/rankings/,university of maine at machias,University of Maine at Machias
140,100,https://colleges.niche.com/boricua-college/rankings/,boricua college,Boricua College
141,100,https://colleges.niche.com/university-of-maine-at-presque-isle/rankings/,university of maine at presque isle,University of Maine at Presque Isle
142,100,https://colleges.niche.com/thiel-college/rankings/,thiel college,Thiel College
143,100,https://colleges.niche.com/boston-architectural-college/rankings/,boston architectural college,Boston Architectural College
144,100,https://colleges.niche.com/boston-college/rankings/,boston college,Boston College
145,100,https://colleges.niche.com/thomas-jefferson-university/rankings/,thomas jefferson university,Thomas Jefferson University
146,100,https://colleges.niche.com/boston-university/rankings/,boston university,Boston University
147,100,https://colleges.niche.com/touro-college/rankings/,touro college,Touro College
148,100,https://colleges.niche.com/the-college-of-new-jersey/rankings/,the college of new jersey,The College of New Jersey
