https://colleges.niche.com/full-sail-university/rankings/,full sail university,2070,Full Sail University,100
https://colleges.niche.com/liberty-university/rankings/,liberty university,1531,Liberty University,100
https://colleges.niche.com/new-york-university/rankings/,new york university,436,New York University,100
https://colleges.niche.com/northeastern-university/rankings/,northeastern university,456,Northeastern University,100
https://colleges.niche.com/st-johns-university/rankings/,st johns university,29,St. John's University,95
https://colleges.niche.com/stanford-university/rankings/,stanford university,781,Stanford University,100
https://colleges.niche.com/university-of-california----irvine/rankings/,university of california irvine,730,"University of California, Irvine",98
https://colleges.niche.com/university-of-california----los-angeles/rankings/,university of california los angeles,1093,"University of California, Los Angeles",99
https://colleges.niche.com/babson-college/rankings/,babson college,32,Babson College,100
https://colleges.niche.com/bacone-college/rankings/,bacone college,1821,Bacone College,100
https://colleges.niche.com/baker-college-of-allen-park/rankings/,baker college of allen park,3087,Baker College of Allen Park,100
https://colleges.niche.com/baker-college-of-auburn-hills/rankings/,baker college of auburn hills,1314,Baker College of Auburn Hills,100
https://colleges.niche.com/baker-college-of-cadillac/rankings/,baker college of cadillac,1315,Baker College of Cadillac,100
https://colleges.niche.com/baker-college-of-clinton-township/rankings/,baker college of clinton township,1318,Baker College of Clinton Township,100
https://colleges.niche.com/baker-college-of-flint/rankings/,baker college of flint,1242,Baker College of Flint,100
https://colleges.niche.com/baker-college-of-jackson/rankings/,baker college of jackson,1316,Baker College of Jackson,100
https://colleges.niche.com/baker-college-of-muskegon/rankings/,baker college of muskegon,1262,Baker College of Muskegon,100
https://colleges.niche.com/baker-college-of-owosso/rankings/,baker college of owosso,1263,Baker College of Owosso,100
https://colleges.niche.com/baker-college-of-port-huron/rankings/,baker college of port huron,1317,Baker College of Port Huron,100
https://colleges.niche.com/baker-university/rankings/,baker university,1686,Baker University,100
https://colleges.niche.com/ball-state-university/rankings/,ball state university,1183,Ball State University,100
https://colleges.niche.com/baptist-bible-college/rankings/,baptist bible college,299,Baptist Bible College,100
https://colleges.niche.com/baptist-bible-college--and--seminary/rankings/,baptist bible college and seminary,35,Baptist Bible College and Seminary,100
https://colleges.niche.com/baptist-missionary-association-theological-seminary/rankings/,baptist missionary association theological seminary,1387,Baptist Missionary Association Theological Seminary,100
https://colleges.niche.com/baptist-university-of-the-americas/rankings/,baptist university of the americas,1994,Baptist University of the Americas,100
https://colleges.niche.com/barclay-college/rankings/,barclay college,1396,Barclay College,100
https://colleges.niche.com/bard-college/rankings/,bard college,116,Bard College,100
https://colleges.niche.com/bard-college-at-simons-rock/rankings/,bard college at simons rock,52,Bard College at Simon's Rock,98
https://colleges.niche.com/barnard-college/rankings/,barnard college,119,Barnard College,100
https://colleges.niche.com/barry-university/rankings/,barry university,495,Barry University,100
https://colleges.niche.com/barton-college/rankings/,barton college,486,Barton College,100
https://colleges.niche.com/bastyr-university/rankings/,bastyr university,1390,Bastyr University,100
https://colleges.niche.com/bates-college/rankings/,bates college,125,Bates College,100
https://colleges.niche.com/bauder-college/rankings/,bauder college,3011,Bauder College,100
https://colleges.niche.com/bay-path-college/rankings/,bay path college,1240,Bay Path College,100
https://colleges.niche.com/bayamon-central-university/rankings/,bayamon central university,286,Bayamon Central University,100
https://colleges.niche.com/baylor-university/rankings/,baylor university,1074,Baylor University,100
https://colleges.niche.com/beacon-college/rankings/,beacon college,1821,Bacone College,93
https://colleges.niche.com/becker-college/rankings/,becker college,1401,Becker College,100
https://colleges.niche.com/beckfield-college/rankings/,beckfield college,3259,Beckfield College,100
https://colleges.niche.com/belhaven-university/rankings/,belhaven university,496,Belhaven University,100
https://colleges.niche.com/bellarmine-university/rankings/,bellarmine university,497,Bellarmine University,100
https://colleges.niche.com/bellevue-university/rankings/,bellevue university,629,Bellevue University,100
https://colleges.niche.com/bellin-college/rankings/,bellin college,1412,Bellin College,100
